"No Fournisseur","Division","No Doc d'achat","Item","No Pièce","Description","Sous Description","No dessin","Rév dessin","Prix","Devise","UM Prix","Base de prix","Unité qté à Unité prix","Unité prix à Unité qté","Ach","Planif","Pays Orig","Code HS","Code visa","UM Qté","Type emb","Date déb qté cum","Qté cum  reçue","Qté cum zone ferme","Qté cum zone matière","Qté dern récep","Date dern récep","Type d'appel","No appel","Date appel","Heure appel","Date fin zone ferme","Date fin zone Matière","Qté Cédulée","Qté Reçue","Bal à recevoir","Date Récp au Site BRP","Heure Récp au Site BRP","Regroup","Ferme ou Matière","Qté Appel Préc","Diff qté cédulée"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2010/01/25","00:00:00","W","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","600.000","0","600.000","2010/02/01","00:00:00","M","","600.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","800.000","0","800.000","2010/03/01","00:00:00","M","","800.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","800.000","0","800.000","2010/04/01","00:00:00","M","","800.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","800.000","0","800.000","2010/05/01","00:00:00","M","","800.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","1000.000","0","1000.000","2010/06/01","00:00:00","M","","1000.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2010/07/01","00:00:00","M","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","3.000","0","3.000","2010/08/01","00:00:00","M","","3.000","0"
"0000104947","0001","5500021560","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2008/05/30","22770.000","22770.000","22770.000","50.000","2009/06/19","1","0000000142","2009/08/17","02:01:35","2009/09/21","2009/11/02","0","0","0","","","","","0","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","50.000","0","50.000","2009/09/01","00:00:00","D","F","50.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","50.000","0","50.000","2009/09/28","00:00:00","W","M","50.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2009/10/05","00:00:00","W","M","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2009/10/12","00:00:00","W","M","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2009/10/19","00:00:00","W","M","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2009/10/26","00:00:00","W","M","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2009/11/02","00:00:00","W","","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","200.000","0","200.000","2009/11/09","00:00:00","W","","200.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2009/11/16","00:00:00","W","","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","350.000","0","350.000","2009/11/23","00:00:00","W","","350.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","450.000","0","450.000","2009/11/30","00:00:00","W","","450.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","400.000","0","400.000","2009/12/07","00:00:00","W","","400.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","200.000","0","200.000","2009/12/14","00:00:00","W","","200.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","50.000","0","50.000","2010/01/11","00:00:00","W","","50.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","50.000","0","50.000","2010/01/18","00:00:00","W","","50.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","150.000","0","150.000","2010/01/25","00:00:00","W","","150.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","1350.000","0","1350.000","2010/02/01","00:00:00","M","","1350.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","1700.000","0","1700.000","2010/03/01","00:00:00","M","","1700.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","1750.000","0","1750.000","2010/04/01","00:00:00","M","","1750.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","1750.000","0","1750.000","2010/05/01","00:00:00","M","","1750.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","1750.000","0","1750.000","2010/06/01","00:00:00","M","","1750.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","900.000","0","900.000","2010/07/01","00:00:00","M","","900.000","0"
"0000104947","0001","5500047674","00010","705500583","ENTRETOISE","","705500583","A","1.54","USD","PC","1","1","1","020","201","CA","","","PC","64","2009/09/01","0","50.000","700.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:42","2009/09/21","2009/11/02","332.000","0","332.000","2010/08/01","00:00:00","M","","332.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/08/14","00:00:00","D","F","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/10/05","00:00:00","W","M","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/10/12","00:00:00","W","M","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/10/19","00:00:00","W","M","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/10/26","00:00:00","W","M","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/11/02","00:00:00","W","M","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","300.000","0","300.000","2009/11/09","00:00:00","W","M","300.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","150.000","0","150.000","2009/11/16","00:00:00","W","M","150.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","300.000","0","300.000","2009/11/23","00:00:00","W","M","300.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","450.000","0","450.000","2009/11/30","00:00:00","W","M","450.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","300.000","0","300.000","2009/12/07","00:00:00","W","M","300.000","0"
"0000104947","0001","5500033632","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","14.98","USD","PC","1","1","1","020","201","CA","","","PC","P4","2008/06/20","16436.000","16586.000","19136.000","150.000","2009/06/09","1","0000000104","2009/08/17","02:02:06","2009/09/28","2010/01/04","300.000","0","300.000","2009/12/14","00:00:00","W","M","300.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","300.000","0","300.000","2010/01/25","00:00:00","W","","300.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","1200.000","0","1200.000","2010/02/01","00:00:00","M","","1200.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","1800.000","0","1800.000","2010/03/01","00:00:00","M","","1800.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","1800.000","0","1800.000","2010/04/01","00:00:00","M","","1800.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","1650.000","0","1650.000","2010/05/01","00:00:00","M","","1650.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","1800.000","0","1800.000","2010/06/01","00:00:00","M","","1800.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","900.000","0","900.000","2010/07/01","00:00:00","M","","900.000","0"
"0000104947","0001","5500047190","00010","705500746","ARBRE ENTRAINEMENT ASSEMBLE","","705500746","K","10.00","USD","PC","1","1","1","020","201","CA","","","PC","P4","2010/01/13","0","0","0","0","0000/00/00","1","0000000015","2009/08/17","02:02:40","2009/09/28","2009/12/21","252.000","0","252.000","2010/08/01","00:00:00","M","","252.000","0"
"0000104947","0001","4400034636","00010","705501202","POULIE 28 DENTS","","705501202","","14.73","USD","PC","1","1","1","020","201","CA","","","PC","P4","0000/00/00","0","0","0","0","0000/00/00","","0000000000","0000/00/00","00:00:00","0000/00/00","0000/00/00","100.000","0","100.000","2009/08/27","00:00:00","D","","0","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","228.000","0","228.000","2009/09/28","00:00:00","W","M","228.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","228.000","0","228.000","2009/10/12","00:00:00","W","M","228.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","228.000","0","228.000","2009/10/19","00:00:00","W","M","228.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","456.000","0","456.000","2009/11/16","00:00:00","W","","456.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","228.000","0","228.000","2009/11/23","00:00:00","W","","228.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","456.000","0","456.000","2009/11/30","00:00:00","W","","456.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","456.000","0","456.000","2009/12/07","00:00:00","W","","456.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","684.000","0","684.000","2010/02/01","00:00:00","M","","684.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","912.000","0","912.000","2010/03/01","00:00:00","M","","912.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","684.000","0","684.000","2010/04/01","00:00:00","M","","684.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","684.000","0","684.000","2010/05/01","00:00:00","M","","684.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","912.000","0","912.000","2010/06/01","00:00:00","M","","912.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","228.000","0","228.000","2010/07/01","00:00:00","M","","228.000","0"
"0000104947","0001","5500047957","00010","705501202","POULIE 28 DENTS","","705501202","","15.10","USD","PC","1","1","1","020","201","US","","","PC","P4","2009/09/10","0","0","684.000","0","0000/00/00","1","0000000012","2009/08/17","02:02:44","2009/09/14","2009/11/09","168.000","0","168.000","2010/08/01","00:00:00","M","","168.000","0"
"0000104947","0001","5500021562","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2008/05/30","47000.000","47000.000","47000.000","1000.000","2009/06/02","1","0000000135","2009/08/17","02:01:37","2009/09/21","2009/11/02","0","0","0","","","","","0","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","1000.000","0","1000.000","2009/11/09","00:00:00","W","","1000.000","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","2000.000","0","2000.000","2010/02/01","00:00:00","M","","2000.000","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","2000.000","0","2000.000","2010/03/01","00:00:00","M","","2000.000","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","2000.000","0","2000.000","2010/04/01","00:00:00","M","","2000.000","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","2000.000","0","2000.000","2010/05/01","00:00:00","M","","2000.000","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","1000.000","0","1000.000","2010/06/01","00:00:00","M","","1000.000","0"
"0000104947","0001","5500047675","00010","705600588","DOUILLE","","705600588","C.",".75","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:43","2009/09/21","2009/11/02","1148.000","0","1148.000","2010/07/01","00:00:00","M","","1148.000","0"
"0000104947","0001","5500021563","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.06","USD","PC","1","1","1","020","201","CA","","","PC","62","2008/05/30","45350.000","45430.000","45430.000","160.000","2009/06/10","1","0000000149","2009/08/17","02:01:38","2009/09/21","2009/10/26","80.000","0","80.000","2009/08/14","00:00:00","D","F","80.000","0"
"0000104947","0001","5500047676","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.00","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","80.000","1040.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:43","2009/09/21","2009/10/26","80.000","0","80.000","2009/09/01","00:00:00","D","F","80.000","0"
"0000104947","0001","5500047676","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.00","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","80.000","1040.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:43","2009/09/21","2009/10/26","80.000","0","80.000","2009/09/28","00:00:00","W","M","80.000","0"
"0000104947","0001","5500047676","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.00","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","80.000","1040.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:43","2009/09/21","2009/10/26","320.000","0","320.000","2009/10/05","00:00:00","W","M","320.000","0"
"0000104947","0001","5500047676","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.00","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","80.000","1040.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:43","2009/09/21","2009/10/26","240.000","0","240.000","2009/10/12","00:00:00","W","M","240.000","0"
"0000104947","0001","5500047676","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.00","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","80.000","1040.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:43","2009/09/21","2009/10/26","320.000","0","320.000","2009/10/19","00:00:00","W","M","320.000","0"
"0000104947","0001","5500047676","00010","706000474","DOUILLE INTERIEUR","","706000474","E.","3.00","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","80.000","1040.000","0","0000/00/00","1","0000000013","2009/08/17","02:02:43","2009/09/21","2009/10/26","400.000","0","400.000","2009/10/26","00:00:00","W","","400.000","0"
