Vendor,Buyer,Material Number,Plant,Doc Number,Item,Total Ordered,Total Received,Unit,Outstand Qty,Stat Date,Qual,S/P,Stat,Pull
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 10.000 ,2012/11/01,M,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 10.000 ,2012/12/01,Q,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 10.000 ,2013/03/01,Q,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 10.000 ,2013/06/01,Q,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 10.000 ,2013/09/01,Q,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 35.000 ,2013/11/30,A,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 5.000 ,2014/11/30,A,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 2751.000 , 2630.000 ,EA , 21.000 ,2011/11/29,D,S,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 2751.000 , 0.000 ,EA , 100.000 ,2011/12/14,D,S,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2012/02/01,M,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2012/04/01,M,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2012/07/01,M,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2012/09/01,M,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2012/11/01,M,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2012/12/01,Q,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 200.000 ,2013/03/01,Q,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2013/06/01,Q,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 200.000 ,2013/09/01,Q,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 500.000 ,2013/11/30,A,P,I,
15165 ,D07,3031013 ,0001,5500016168,000020, 1700.000 , 0.000 ,EA , 100.000 ,2014/11/30,A,P,I,
15165 ,D07,3031014 ,0001,5500016289,000030, 150.000 , 0.000 ,EA , 75.000 ,2012/09/01,M,P,I,
15165 ,D07,3031014 ,0001,5500016289,000030, 150.000 , 0.000 ,EA , 75.000 ,2013/09/01,Q,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 499.000 , 456.000 ,EA , 43.000 ,2011/12/19,D,S,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2012/02/01,M,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2012/07/01,M,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2012/11/01,M,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2013/03/01,Q,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2013/06/01,Q,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2013/09/01,Q,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 225.000 ,2013/11/30,A,P,I,
15165 ,D07,3031014 ,0032,5500042865,000010, 750.000 , 0.000 ,EA , 75.000 ,2014/11/30,A,P,I,
15165 ,D07,3031026 ,0001,4501456275,000010, 90.000 , 88.000 ,EA , 2.000 ,2011/11/23,D,S,I,
15165 ,D07,3031026 ,0001,4501633424,000010, 190.000 , 0.000 ,EA , 55.000 ,2011/12/01,D,S,S,
15165 ,D07,3031026 ,0001,4501633424,000010, 190.000 , 0.000 ,EA , 135.000 ,2012/01/07,D,S,S,
15165 ,D07,3031026 ,0001,FORECAST ,000000, 380.000 , 0.000 ,EA , 190.000 ,2012/12/01,Q,P,I,
15165 ,D07,3031026 ,0001,FORECAST ,000000, 380.000 , 0.000 ,EA , 190.000 ,2013/11/30,A,P,I,
15165 ,D07,3031026 ,0022,FORECAST ,000000, 190.000 , 0.000 ,EA , 190.000 ,2012/10/01,M,P,I,
15165 ,D07,3031026 ,0032,4501584446,000010, 87.000 , 86.000 ,EA , 1.000 ,2012/02/09,D,S,S,
15165 ,D07,3031026 ,0032,4501617238,000010, 190.000 , 50.000 ,EA , 133.000 ,2011/11/10,D,S,S,
15165 ,D07,3031026 ,0032,4501617238,000010, 190.000 , 0.000 ,EA , 5.000 ,2012/02/01,D,S,S,
15165 ,D07,3031026 ,0032,4501617238,000010, 190.000 , 0.000 ,EA , 2.000 ,2012/11/10,D,S,S,
15165 ,D07,3031026 ,0032,4501673510,000010, 190.000 , 0.000 ,EA , 190.000 ,2012/02/15,D,S,A,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2012/06/01,M,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2012/09/01,M,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2012/12/01,Q,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2013/03/01,Q,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2013/06/01,Q,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2013/09/01,Q,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 570.000 ,2013/11/30,A,P,I,
15165 ,D07,3031026 ,0032,FORECAST ,000000, 1900.000 , 0.000 ,EA , 190.000 ,2014/11/30,A,P,I,
15165 ,D07,3031070 ,0032,FORECAST ,000000, 25.000 , 0.000 ,EA , 5.000 ,2012/05/01,M,P,I,
15165 ,D07,3031070 ,0032,FORECAST ,000000, 25.000 , 0.000 ,EA , 5.000 ,2012/10/01,M,P,I,
15165 ,D07,3031070 ,0032,FORECAST ,000000, 25.000 , 0.000 ,EA , 5.000 ,2013/03/01,Q,P,I,
15165 ,D07,3031070 ,0032,FORECAST ,000000, 25.000 , 0.000 ,EA , 10.000 ,2013/11/30,A,P,I,
15165 ,D07,3034950 ,0001,5500027963,000010, 82.000 , 73.000 ,EA , 9.000 ,2011/11/15,D,S,I,
15165 ,D07,3034950 ,0017,5500045578,000010, 45.000 , 26.000 ,EA , 19.000 ,2011/12/29,D,S,I,
15165 ,D07,3034950 ,0017,5500045578,000010, 90.000 , 0.000 ,EA , 45.000 ,2012/12/01,Q,P,I,
