15165,D07,3023442,1,5500016175,10,1244,0,EA ,34,1/1/2009,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,40,2/1/2009,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,125,3/1/2009,Q,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,109,6/1/2009,Q,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,121,9/1/2009,Q,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,101,12/1/2009,Q,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,379,2/28/2010,A,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,4,8/1/2008,M,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,5,10/1/2008,M,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,6,11/1/2008,M,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,7,1/1/2009,M,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,16,3/1/2009,Q,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,8,6/1/2009,Q,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,5,9/1/2009,Q,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,10,12/1/2009,Q,P,I
15165,D07,3027904,1,FORECAST ,0,85,0,EA ,24,2/28/2010,A,P,I
15165,D07,3029079,17,4501078990,10,10,0,EA ,10,3/6/2008,D,S,I
15165,D07,3029079,17,FORECAST ,0,5,0,EA ,5,2/28/2011,A,P,I
15165,D07,3029320,1,533551,20,72,59,EA ,13,1/29/2008,D,S,I
15165,D07,3029320,1,533551,20,112,0,EA ,15,11/1/2008,M,P,I
15165,D07,3029320,1,533551,20,112,0,EA ,13,2/1/2009,M,P,I
15165,D07,3029320,1,533551,20,112,0,EA ,18,6/1/2009,Q,P,I
15165,D07,3029320,1,533551,20,112,0,EA ,13,9/1/2009,Q,P,I
15165,D07,3029320,1,533551,20,112,0,EA ,14,12/1/2009,Q,P,I
